photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e570edc4bd676087731af73f59d939cc53b90f13.jpg,อยากให้เขตมาเพิ่มต้นไม้ เพิ่มพื้นที่สีเขียว ริมทางเท้าบนถนนพหลโยธิน ตรงแยกสะพานควายในรูปครับ ตรงนี้มันน้อยมาก,Would like the district to add trees Increase the green area Riverside on Phahonyothin Road At the Saphan Khwai junction in the picture This is very little.,109
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/58309821b53f5aaf08906d8e6a67ee8546baaec2.jpg,ในระบบตืดตามเรื่องบอกเสร็จ แล้วแต่ในความจริงปัญหาที่แจ้งไปยังไม่ได้รับการแก้ไขเลย,"In the system, according to the story Depending on the truth, the problem has not been resolved yet.",81
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0d6cb6f6b04fc4d72a67a8f8d39c6ce5898b5e22.jpg,ไฟทาง,Light,5
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/da2fec22b0eaa2456558f89f93720b84fc3c7e83.jpg,"แจ้งไฟส่องสว่าง ช่วงถนนเอกชัย 80 89/8 89/9 95 ดับมานานมากแล้วไม่แก้ไข บางช่วง อาจจะทำให้เกิดอุบัติเหตุได้ 1. ช่วงระหว่างถนนเอกชัย 88 มุ่งหน้า เอกชัย 80 (ถึงแยกกลับรถที่ไปรษณีย์ไทยสาขาบางบอน) พิกัดระแวก 13.6666795, 100.41214862. ช่วงระหว่างถนนเอกชัย 89/8 มุ่งหน้า เอกชัย 93พิกัดระแวก 13.6660863, 100.4113815","Notify the light Ekachai Road, 80 89/8 89/9 95, extinguished for a long time and not fixing some parts may cause an accident. 1. During Ekachai 88 Road, heading to Ekachai 80 (to the U -turn at the Thai Post Office, Bang Bon Branch). 13.666795, 100.41214862. The range between Ekachai Road 89/8 heading to Ekachai 93, the coordinates of 13.6660863, 100.4113815.",311
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/80cd22e995c7e9d06247162148c78584f80ce868.jpg,มีคนเลี้ยงสุนัขพันธุ์พิทบูล เวลาเปิดประตูเข้าออกไม่ยอมล่ามไว้ หลุดออกมาไล่กัดคนอื่นเป็นประจำ รบกวนผู้ที่เกี่ยวข้องจัดการด่วน!,"There are people raising a Pitbull dog. When opening the door, in and out, refusing to interpret Fell out to bite others regularly Disturb those involved. Urgent management!",125
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/36b6dbf704e9a25597334fd00799a8a2bd14c740.jpg,รถมอเตอร์ไซค์จอดบนทางเท้า แจ้งหลายครั้งแล้วไม่เคยแก้ปัญหาได้เลย จอดกันหน้าป้ายห้ามจอดเลย อยากให้จริงจังในการกวดขันหน่อวครับ,Motorcycle parked on the sidewalk Notified many times and never solved the problem. Park in front of the stop sign. Want to be serious in tightening the shoots,123
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bcaecf463e2fc7a8c4b5185e1834f400f824e352.jpg,ซ่อมพื้นถนน ทางลงสะพาน,Repair road surface down the bridge,22
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b172ee8679cb4163c35781a00dead0f1c2b5b335.jpg,เปิดเพลงเสียงดังรบกวนตั้งแต่ช่วง6โมงเย็นจนตอนนี้21:33น.ยังไม่ปิด รบกวนช่วยดำเนินการจัดการด้วยค่ะเพราะรบกวนเวลาพักผ่อน,Playing loud music from 6 o'clock until now. 21:33 hrs. Please help to manage because of disturbing the rest time.,117
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/706d3b8e7bae78f521a658cb5bd6ef60e2d72339.jpg,ไฟถนนไปเปิด มืดสนิท,The road lights are completely dark.,19
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/58d13ce60024a4a672d536b9988cb98eacceb3e1.jpg,รบกวนทำความสะอาดพื้นถนน น่าจะมีรถขนดินทำหก ทำให้เวลาขับรถออกจากหมู่้บาน หินกระเด็นในรถเสียหาย,Please clean the road surface. Should have a sixth clay car Causing when driving out of the group The stone bounced off the car.,93
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/055d313c8d17ca2184122c91b92a94a49270fbbf.jpg,ไม่มาเก็บขยะ คนในพื้นนำขยะชิ้นมาทิ้ง แต่ไม่ทีเจ้าหน้ามาเก็บ เก็บแต่ในทั้ง  บางที่ เจ้าหน้าก็หยิบขยะชิ้นใหญ่ออก ตอนนี้กองใหญ่มากแล้วว่างไว้ริม แล้วบอกเป็นพื้นที่สวนบุคคล พลัดกันไปมา ค่าเก็บขยะก็จ่าย ก็ยังไม่ยอมเก็บ ปล่อยให้ต้นไม้ขึ่น ลอยไปตันท่อ น้ำท่วม ไม่จบไม่สิ้น แค่เก็บขยะ,"Do not come to collect garbage, people in the ground, bring the pieces of garbage But not when the staff came to collect Keep but in some places, the staff took out a large piece of garbage. Now the pile is very big and free. Then said it was a person's garden area, and went back and forth, the garbage collection was paid Still refused to collect Let the trees float to the flood pipe, not ending, just collecting garbage",276
